2.1.0	2.1.0	{Case: [genitive], Gender: [masculine], Number: [singular]}	
κότινόν	κότις	{Case: [accusative], Gender: [masculine], Number: [singular], PrononimalType: [relative]}	
Ἑλλάδα·	Ἑλλάς	{Case: [accusative], Gender: [feminine], Number: [singular]}	Hellas
Ὑπερβόρεοι	Ὑπερβόρεις	{Case: [nominative], Gender: [masculine], Number: [plural]}	
ἄνεμον	ἄνεμος	{Case: [accusative], Gender: [masculine], Number: [singular]}	wind
Βορεάν.	Βορεάν	{Case: [accusative], Gender: [masculine], Number: [singular]}	
2.6.2	2.6.2	{Case: [accusative], Gender: [masculine], Number: [singular]}	
ἀγώνων	ἄγων	{Case: [genitive], Gender: [masculine], Number: [plural]}	
προσέκειντο	πρόσκειμαι	{Aspect: [imperfective], Mood: [indicative], Number: [plural], Person: [third], Tense: [past], VerbForm: [finite], Voice: [middle]}	to be placed at, by; to be attached to, devoted to
πυγμὴ	πυγμή	{Case: [nominative], Gender: [feminine], Number: [singular]}	a fist
πάλη	πάλη	{Case: [nominative], Gender: [feminine], Number: [singular]}	wrestling
πήδημα.	πήδημα	{Case: [nominative], Gender: [neuter], Number: [singular]}	a leap, bound
ξυνελέγοντο	ξυναλέγω	{Aspect: [imperfective], Mood: [indicative], Number: [plural], Person: [third], Tense: [past], VerbForm: [finite], Voice: [middle]}	
θέαμα.	θέαμα	{Case: [accusative], Gender: [neuter], Number: [singular]}	that which is seen, a sight, show, spectacle
ἁρμάτων	ἅρμα	{Case: [genitive], Gender: [neuter], Number: [plural]}	a chariot
εἴχετο.	εἴχομαι	{Aspect: [imperfective], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [middle]}	
Ἀλκιβιάδης	Ἀλκιβιάδης	{Case: [nominative], Gender: [masculine], Number: [singular]}	Alcibiades
ἀλλ	ἀάπτω	{Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}	
Πλουσιώτατος	Πλουσιός	{Case: [nominative], Degree: [positive], Gender: [masculine], Number: [singular]}	
Ὀλύμπια	Ὀλύμπιος	{Case: [accusative], Degree: [positive], Gender: [neuter], Number: [plural]}	Olympian, of Olympus, dwelling on Olympus
2.6.3	2.6.3	{Case: [accusative], Degree: [positive], Gender: [masculine], Number: [singular]}	
ἀγωνιοῦσθαι,	ἀγωνιόομαι	{Tense: [present], VerbForm: [infinitive], Voice: [middle]}	
μῆνας	μείς	{Case: [accusative], Gender: [masculine], Number: [plural]}	a month; crescent moon
ἀσκεῖν	ἀσκέω	{Tense: [present], VerbForm: [infinitive], Voice: [active]}	(prose) exercise, train (poetry) to work curiously, form by art, fashion,  revere
γυμνάσιον	γυμνάσιον	{Case: [accusative], Gender: [neuter], Number: [singular]}	(gymnastic) school; (pl.) exercises
παλαίστραν	παλαίστρα	{Case: [accusative], Gender: [feminine], Number: [singular]}	a palaestra, wrestling-school
ἀπέχοντα	ἀπέχω	{Case: [accusative], Gender: [masculine], Number: [singular], Tense: [present], VerbForm: [participle], Voice: [active]}	to keep off
Διὸς	Ζεύς	{Case: [genitive], Gender: [masculine], Number: [singular]}	Zeus
ἄλσει	ἄλσος	{Case: [dative], Gender: [neuter], Number: [singular]}	a glade
πλατάνων	πλατάνω	{Case: [nominative], Gender: [masculine], Number: [singular], Tense: [present], VerbForm: [participle], Voice: [active]}	
ᾠκοδομημένῳ	οἰκοδομέω	{Aspect: [perfective], Case: [dative], Gender: [masculine], Number: [singular], Tense: [past], VerbForm: [participle], Voice: [passive]}	to build a house
εἰκόνας	εἰκών	{Case: [accusative], Gender: [feminine], Number: [plural]}	a likeness, image, portrait
ἀνέθηκαν	ἀνατίθημι	{Aspect: [perfective], Mood: [indicative], Number: [plural], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}	dedicate, refer
ἄγαλμα	ἄγαλμα	{Case: [nominative], Gender: [neuter], Number: [singular]}	a glory, delight, honour; a cult statue
Φειδίας	Φειδίας	{Case: [genitive], Gender: [feminine], Number: [singular]}	Phidias
ἐλεφάντινον	ἐλεφάντινος	{Case: [nominative], Degree: [positive], Gender: [neuter], Number: [singular]}	of ivory, ivory
πεντήκοντα	πεντήκοντα	{}	fifty
ὕψος.	ὕψος	{Case: [nominative], Gender: [neuter], Number: [singular]}	height
Τουτο	τουτο	{}	
Βυζάντιον	Βυζάντιον	{Case: [accusative], Gender: [neuter], Number: [singular]}	Byzantium (no LSJ entry; see Byzantium)
2.7.0	2.7.0	{}	
Hector	Hector	{Case: [genitive], Degree: [positive], Gender: [feminine], Number: [singular]}	
Andromache	Andromache	{Case: [genitive], Degree: [positive], Gender: [masculine], Number: [singular]}	
2.7.1	2.7.1	{Case: [accusative], Gender: [masculine], Number: [singular]}	
Μακρὸν	Μάκροι	{Case: [accusative], Gender: [masculine], Number: [singular]}	
ἐπολιόρκουν	πολιορκέω	{Aspect: [imperfective], Mood: [indicative], Number: [plural], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}	to hem in a city, blockade, beleaguer, besiege
Πάρις	Πάρις	{Case: [nominative], Gender: [feminine], Number: [singular]}	Paris son of Priam
Ἑλένην	Ἑλένη	{Case: [accusative], Gender: [feminine], Number: [singular]}	Helen
Μενέλεω	Μενέλαος	{Case: [genitive], Gender: [masculine], Number: [singular]}	Menelaos
Πάριδος.	Πάριδος	{Case: [genitive], Gender: [feminine], Number: [singular]}	
προσῆλθε	προσέρχομαι	{Aspect: [perfective], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}	to come
«Εὖ	«Εὖ	{Case: [accusative], Gender: [neuter], Number: [singular], PrononimalType: [interrogative]}	
ὀργὴν	ὀργή	{Case: [accusative], Gender: [feminine], Number: [singular]}	natural impulse, mood, temperament; anger
καρδίᾳ	καρδία	{Case: [dative], Gender: [feminine], Number: [singular]}	the heart
οὕτω	οὕτω(ς)	{}	
διαμενῶ,	διαμένω	{Mood: [indicative], Number: [singular], Person: [first], Tense: [future], VerbForm: [finite], Voice: [active]}	to remain by, stand by
2.7.2	2.7.2	{Case: [genitive], Gender: [masculine], Number: [singular]}	
οἴκαδε	οἰκάω	{Aspect: [perfective], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}	
ἀπῆλθεν,	ἀπέρχομαι	{Aspect: [perfective], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}	to go away, depart from
Ἀνδρομάχην	Ἀνδρομάχη	{Case: [accusative], Gender: [feminine], Number: [singular]}	Andromache
τροφὸν	τροφός	{Case: [accusative], Gender: [feminine], Number: [singular]}	a feeder, rearer, nurse
κατιδοῦσα	καθοράω	{Aspect: [perfective], Case: [nominative], Gender: [feminine], Number: [singular], Tense: [past], VerbForm: [participle], Voice: [active]}	(to look down); to observe
ἀπῄτησεν	ἀποτίτημι	{Aspect: [perfective], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}	
ἐξιέναι·	ξίνω	{Tense: [present], VerbForm: [infinitive], Voice: [active]}	
εἰ,	εἰ,	{}	
ἀποστήσεται	ἀφίστημι	{Mood: [indicative], Number: [singular], Person: [third], Tense: [future], VerbForm: [finite], Voice: [middle]}	to put away, remove; (mid.) revolt
2.7.3	2.7.3	{Case: [accusative], Gender: [masculine], Number: [singular]}	
φιλήσας	φιλέω	{Aspect: [perfective], Case: [nominative], Gender: [masculine], Number: [singular], Tense: [past], VerbForm: [participle], Voice: [active]}	to love, regard with affection
ἐπηύχετο	ἐπεύχομαι	{Aspect: [imperfective], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [middle]}	to pray
εὐκλεέστερον	εὔκλος	{Case: [accusative], Degree: [comparative], Gender: [neuter], Number: [singular]}	
ἔκλαυσεν.	κλαίω	{Aspect: [perfective], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}	to weep, lament, wail
2.8.0	2.8.0	{Case: [genitive], Gender: [masculine], Number: [singular]}	
Socrates	Socrates	{Case: [genitive], Degree: [positive], Gender: [masculine], Number: [singular]}	
2.8.1	2.8.1	{Case: [genitive], Gender: [masculine], Number: [singular]}	
Σωκράτης,	Σωκράτης,	{Case: [nominative], Gender: [masculine], Number: [singular]}	
εὐπρεπὴς	εὐπρεπής	{Case: [nominative], Degree: [positive], Gender: [feminine], Number: [singular]}	well-looking, goodly, comely
ὦν,	οἶνα	{Aspect: [perfective], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}	
ξυμπολῖται	ξυμπολίτης	{Case: [nominative], Gender: [masculine], Number: [plural]}	
2.8.2	2.8.2	{Case: [accusative], Degree: [positive], Gender: [masculine], Number: [plural]}	
Χαιρεφῶντι	Χαιρεφών	{Case: [dative], Gender: [masculine], Number: [singular]}	
ἀντεῖπεν	ἀντιρέω	{Aspect: [perfective], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}	
Δελφοῖς	Δελφοί	{Case: [dative], Gender: [masculine], Number: [plural]}	Delphi; Delphians
Σωκράτους·	Σωκράτος	{Case: [accusative], Gender: [masculine], Number: [plural]}	
διαλέγεσθαι	διαλέγομαι	{Tense: [present], VerbForm: [infinitive], Voice: [middle]}	talk
ἐλέγξων	ἐλέγχω	{Case: [nominative], Gender: [masculine], Number: [singular], Tense: [present], VerbForm: [participle], Voice: [active]}	cross-examine; put to the test; prove; refute
μαντεῖον	μαντεῖον	{Case: [accusative], Gender: [neuter], Number: [singular]}	an oracle
ἀποφανῶν	ἀποφαίνω	{Case: [nominative], Gender: [masculine], Number: [singular], Tense: [present], VerbForm: [participle], Voice: [active]}	to shew fort, display, produce
σοφώτεροί	σοφώτεροι	{Case: [nominative], Degree: [comparative], Gender: [masculine], Number: [plural]}	
πειρασάμενος	πειράζω	{Aspect: [perfective], Case: [nominative], Gender: [masculine], Number: [singular], Tense: [past], VerbForm: [participle], Voice: [middle]}	to make proof
ἐλογίζετο,	λογίζομαι	{Aspect: [imperfective], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [middle]}	to count, reckon, calculate, compute
οἴονταί	φορέω	{Mood: [indicative], Number: [plural], Person: [third], Tense: [present], VerbForm: [finite], Voice: [middle]}	to bear
2.8.3	2.8.3	{Case: [nominative], Gender: [feminine], Number: [singular]}	
Ἀλλ	Ἀλλός	{Case: [nominative], Definiteness: [definite], Gender: [feminine], Number: [singular], PrononimalType: [demonstrative]}	
ἐξετάσεως	ἐξέτασις	{Case: [genitive], Gender: [feminine], Number: [singular]}	a close examination, scrutiny, review
ἀπέχθειαι	ἀπέχθεια	{Case: [nominative], Gender: [feminine], Number: [plural]}	hatred
διαβολαὶ	διαβολή	{Case: [nominative], Gender: [feminine], Number: [plural]}	false accusation, slander, calumny
Σωκράτει	Σωκράτης	{Case: [dative], Gender: [masculine], Number: [singular]}	Socrates
Ἀριστοφάνης	Ἀριστοφάνης	{Case: [nominative], Gender: [masculine], Number: [singular]}	Aristophanes
κατεγέλα	καταγίλνομαι	{Aspect: [perfective], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}	
κωμῳδίαις,	κωμῳδία	{Case: [dative], Gender: [feminine], Number: [plural]}	a comedy
Μέλητός	Μέλη	{Case: [nominative], Gender: [masculine], Number: [singular]}	
Ἄνυτος	Ἄνυτος	{Case: [genitive], Gender: [masculine], Number: [singular]}	Anytus
Λύκων,	Λύκων	{Case: [genitive], Gender: [masculine], Number: [plural]}	Lycon
Μέλητος	Μέλητος	{Case: [nominative], Gender: [masculine], Number: [singular]}	Meletus
ἀχθόμενος	ἄχθομαι	{Case: [nominative], Gender: [masculine], Number: [singular], Tense: [present], VerbForm: [participle], Voice: [middle]}	to be loaded; to be annoyed
οὕσπερ	οὕσπερ	{}	
ἀγνοοῦντας,	ἀγνοέω	{Case: [accusative], Gender: [masculine], Number: [plural], Tense: [present], VerbForm: [participle], Voice: [active]}	not to perceive, be ignorant of
δημιουργῶν	δημιουργός	{Case: [genitive], Gender: [masculine], Number: [plural]}	one who works for the people, a skilled workman, handicraftsman
πολιτικῶν,	πολιτικός	{Case: [genitive], Degree: [positive], Gender: [masculine], Number: [plural]}	of, for, related to citizen or statesman; civil, constitutional
Λύκων	Λύκοι	{Case: [genitive], Gender: [masculine], Number: [plural]}	
ῥητόρων.	ῥητόρωνος	{Case: [genitive], Degree: [positive], Gender: [masculine], Number: [plural]}	
2.8.4	δι.άω	{Aspect: [perfective], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}	
ἀντωμοσία	ἀντωμοσία	{Case: [nominative], Gender: [feminine], Number: [singular]}	an oath
δαιμόνια	δαιμόνιον	{Case: [accusative], Gender: [neuter], Number: [plural]}	divine being, spirit
καινά.	καινός	{Case: [accusative], Degree: [positive], Gender: [neuter], Number: [plural]}	new, fresh
Ἀλλ	ἀλλάω	{Aspect: [perfective], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}	
ἀπολογούμενος	ἀπολογέομαι	{Case: [nominative], Gender: [masculine], Number: [singular], Tense: [present], VerbForm: [participle], Voice: [middle]}	to speak in defence, defend oneself
καίπερ	καίπερ	{}	although, albeit
ξυνετῶς	ξυνετῶς	{Degree: [positive]}	
καλῶς	καλῶς	{Degree: [positive]}	
δικαστάς,	δικαστάς	{Case: [accusative], Gender: [masculine], Number: [plural]}	
ὀφλῶν	ὀφλή	{Case: [genitive], Gender: [masculine], Number: [plural]}	
κατεκρίθη.	κατακρίνω	{Aspect: [perfective], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [passive]}	to give as sentence against
2.9.0	2.9.0	{Case: [genitive], Gender: [masculine], Number: [singular]}	
Prometheus	Prometheus	{Case: [genitive], Degree: [positive], Gender: [masculine], Number: [singular]}	
2.9.1	2.9.1	{Case: [genitive], Gender: [masculine], Number: [singular]}	
Προμηθέως,	προμηθέως	{}	
Αἰσχύλος	Αἰσχύλος	{Case: [nominative], Gender: [masculine], Number: [singular]}	Aeschylus
τοίαδε	τοίος	{Case: [accusative], Gender: [masculine], Number: [singular]}	
Κρόνου	Κρόνος	{Case: [genitive], Gender: [masculine], Number: [singular]}	Cronus
ἐπανέστη,	ἐπανίστημι	{Aspect: [perfective], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}	to set up again
ἐξέβαλεν,	ἐκβάλλω	{Aspect: [perfective], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}	to throw
ἡσυχίαν	ἡσυχία	{Case: [accusative], Gender: [feminine], Number: [singular]}	stillness, rest, quiet
Τιτᾶνες	Τιτᾶνες	{Case: [nominative], Gender: [masculine], Number: [plural]}	
2.9.2	2.9.2	{Case: [genitive], Gender: [masculine], Number: [singular]}	
Τέλος	Τέλος	{Case: [accusative], Gender: [neuter], Number: [singular]}	
ἐπικρατήσας	ἐπικρατέω	{Aspect: [perfective], Case: [nominative], Gender: [masculine], Number: [singular], Tense: [past], VerbForm: [participle], Voice: [active]}	to rule over
θεῶν.	θεῖν	{Case: [genitive], Gender: [masculine], Number: [plural]}	
Προμηθεὺς	προμέω	{Aspect: [perfective], Case: [nominative], Gender: [masculine], Number: [singular], Tense: [past], VerbForm: [participle], Voice: [passive]}	
Τιτὰν	Τιτάν	{Case: [accusative], Gender: [masculine], Number: [singular]}	Titan
ὤν,	ὤν,	{}	
προειδὼς	πρόοιδα	{Aspect: [perfective], Case: [nominative], Gender: [masculine], Number: [singular], Tense: [past], VerbForm: [participle], Voice: [active]}	to know beforehand
ἀμήχανον	ἀμήχανος	{Case: [accusative], Degree: [positive], Gender: [feminine], Number: [singular]}	without means
ἐσομένην,	εἰσίσκω	{Case: [accusative], Gender: [feminine], Number: [singular], Tense: [present], VerbForm: [participle], Voice: [middle]}	
παρῄνεσε	παρανίνω	{Aspect: [perfective], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}	
Τιτᾶνας	Τιτών	{Case: [accusative], Gender: [masculine], Number: [plural]}	
ὑπείκειν,	ὑπείκω	{Tense: [present], VerbForm: [infinitive], Voice: [active]}	to retire, withdraw, depart
ἐξέπεσον.	ἐκπίπτω	{Aspect: [perfective], Mood: [indicative], Number: [plural], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}	to fall out of
2.9.3	2.9.3	{Case: [accusative], Gender: [masculine], Number: [singular]}	
κράτος	κράτος	{Case: [accusative], Gender: [neuter], Number: [singular]}	strength, might
κακῶς	κακῶς	{Degree: [positive]}	
ἀντηγωνίζετο.	ἀντηγωνίζομαι	{Aspect: [imperfective], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [middle]}	
ὀργισθέντι	ὀργίζω	{Aspect: [perfective], Case: [dative], Gender: [masculine], Number: [singular], Tense: [past], VerbForm: [participle], Voice: [passive]}	to make angry, provoke to anger, irritate
τιμωρεῖσθαι	τιμωρέω	{Tense: [present], VerbForm: [infinitive], Voice: [middle]}	to seek, exact vengeance; help to retaliate
ἀγγέλους	ἄγγελος	{Case: [accusative], Gender: [masculine], Number: [plural]}	a messenger, envoy
Προμηθέα	Προμηθεύς	{Case: [accusative], Gender: [masculine], Number: [singular]}	Prometheus
ὑψηλόν	ὑψηλός	{Case: [accusative], Degree: [positive], Gender: [neuter], Number: [singular]}	high, lofty, high-raised
ἔρημον	ἔρημος	{Case: [accusative], Degree: [positive], Gender: [feminine], Number: [singular]}	
ἀπάγειν.	ἀπάγω	{Tense: [present], VerbForm: [infinitive], Voice: [active]}	to lead away, carry off
πέτρᾳ	πέτρα	{Case: [dative], Gender: [feminine], Number: [singular]}	a rock, a ledge
Καυκάσῳ	Καύκασος	{Case: [dative], Gender: [masculine], Number: [singular]}	Mt. Caucasus
προσηλώσαντες	προσηλόω	{Aspect: [perfective], Case: [nominative], Gender: [masculine], Number: [plural], Tense: [past], VerbForm: [participle], Voice: [active]}	to nail, pin
διάγειν	διάγω	{Tense: [present], VerbForm: [infinitive], Voice: [active]}	to carry over
ἠνάγκασαν	ἀναγκάζω	{Aspect: [perfective], Mood: [indicative], Number: [plural], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}	to force, compel
ταλαιπωρίᾳ.	ταλαιπωρία	{Case: [dative], Gender: [feminine], Number: [singular]}	hard work, hardship, suffering, distress
2.9.4	2.9.4	{Case: [genitive], Degree: [positive], Gender: [masculine], Number: [singular]}	
ἀετὸν	ἀετός	{Case: [accusative], Gender: [masculine], Number: [singular]}	an eagle
ἔπεμψεν,	ἐπέμπ	{Aspect: [perfective], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}	
ὅσπερ	ὅσπι	{Case: [nominative], Gender: [masculine], Number: [singular], PrononimalType: [relative]}	
ἐσπάρασσεν	σπαράσσω	{Aspect: [imperfective], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}	to tear, rend in pieces, mangle
ἧπαρ,	ἧπαρή	{Case: [accusative], Gender: [neuter], Number: [singular]}	
ηὐξάνετο·	εὐξάνω	{Aspect: [imperfective], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [middle]}	
ὠφελήσειν	ὠφελέω	{Tense: [future], VerbForm: [infinitive], Voice: [active]}	to help, aid, assist, to be of use
ὑπακούειν.	ὑπακοιείνω	{Tense: [present], VerbForm: [infinitive], Voice: [active]}	
2.10.0	2.10.0	{Case: [genitive], Gender: [masculine], Number: [singular]}	
Death	Death	{Case: [genitive], Gender: [masculine], Number: [singular]}	
of	οἶ	{Aspect: [perfective], Mood: [imperative], Number: [singular], Person: [second], Tense: [past], VerbForm: [finite], Voice: [active]}	
2.10.1	2.10.1	{Case: [genitive], Gender: [masculine], Number: [singular]}	
Ἀχιλλεὺς	Ἀχιλλεύς	{Case: [nominative], Gender: [masculine], Number: [singular]}	Achilles
Δαναῶν,	Δαναῶνης	{Case: [genitive], Gender: [masculine], Number: [plural]}	
δι	δι	{}	
ἄστεως	ἄστι	{Case: [genitive], Gender: [neuter], Number: [singular]}	
πολιορκίας.	πολιορκία	{Case: [genitive], Gender: [feminine], Number: [singular]}	a besieging, siege
2.10.2	2.10.2	{Case: [genitive], Gender: [masculine], Number: [singular]}	
ἥρωες	ἥρως	{Case: [nominative], Gender: [masculine], Number: [plural]}	hero
ἀμφοτέρωθεν	ἀμφοτέρωθεν	{}	from both sides
Ἀχιλλεύς,	Ἀχιλλεύς,	{Case: [nominative], Gender: [masculine], Number: [singular]}	
εὐμενὴς	εὐμενής	{Case: [nominative], Degree: [positive], Gender: [masculine], Number: [singular]}	well-disposed, kindly
Τρῶσι,	τρῶσις	{Case: [dative], Gender: [masculine], Number: [plural]}	wounding
ἀποχωρεῖν	ἀποχωρέω	{Tense: [present], VerbForm: [infinitive], Voice: [active]}	to go from
πεδίῳ.	πεδίον	{Case: [dative], Gender: [neuter], Number: [singular]}	a plain
2.10.3	2.10.3	{Case: [genitive], Gender: [masculine], Number: [singular]}	
Πρίαμος,	Πρίαμος,	{Case: [nominative], Gender: [masculine], Number: [singular]}	
αὑτοῦ,	αὑτός	{Case: [genitive], Gender: [masculine], Number: [singular], Person: [third], PrononimalType: [personal]}	the same (crasis of ὁ αὐτός)
Ἑκάβη	Ἑκάβη	{Case: [nominative], Gender: [feminine], Number: [singular]}	Hecabe
δάκρυσιν	δάκρυον	{Case: [dative], Gender: [neuter], Number: [plural]}	a tear; tree sap, resin
ἀπῄτησαν	ἀπίτω	{Aspect: [perfective], Mood: [indicative], Number: [plural], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}	
μηκέτι	μηκέτι	{Polarity: [neg]}	no more, no longer, no further
ἐσελθεῖν	εἰσέρχομαι	{Aspect: [perfective], Tense: [past], VerbForm: [infinitive], Voice: [active]}	to go in
διαμέλλειν,	διαμέλλω	{Tense: [present], VerbForm: [infinitive], Voice: [active]}	to be always going
ὑμῖν	ὑμεῖς	{Case: [dative], Gender: [masculine], Number: [plural], Person: [second], PrononimalType: [personal]}	ye, you
σφόδρα	σφόδρα	{}	very, very much, exceedingly, violently
ἐπιθυμῶ	ἐπιθυμέω	{Mood: [indicative], Number: [singular], Person: [first], Tense: [present], VerbForm: [finite], Voice: [active]}	to set one's heart upon
Ἀχιλλεῖ	Ἀχιλλῆς	{Case: [dative], Gender: [masculine], Number: [singular]}	
μονομαχεῖν	μονομαχέω	{Tense: [present], VerbForm: [infinitive], Voice: [active]}	to fight in single combat
ἀποφυγὼν	ἀποφεύγω	{Aspect: [perfective], Case: [nominative], Gender: [masculine], Number: [singular], Tense: [past], VerbForm: [participle], Voice: [active]}	to flee from, escape
ἐντὸς	ἐντός	{}	within, inside
πυλῶν	πυλή	{Case: [genitive], Gender: [masculine], Number: [plural]}	
2.10.4	2.10.4	{Case: [genitive], Gender: [masculine], Number: [singular]}	
ξυνεβοήθει	ξυνεβόω	{Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}	
Ἀθήνη	Ἀθῆναι	{Case: [nominative], Gender: [feminine], Number: [singular]}	the city of Athens
θάρσυνεν,	θαρσύω	{Aspect: [imperfective], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}	
προσέβαλεν	προσβάλλω	{Aspect: [perfective], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}	to strike
δόρατι,	δόρατις	{Case: [dative], Gender: [neuter], Number: [singular]}	
ὑποκύψας	ὑποκύπτω	{Aspect: [perfective], Case: [nominative], Gender: [masculine], Number: [singular], Tense: [past], VerbForm: [participle], Voice: [active]}	to stoop under a yoke
περιεγένετο.	περιγίγνομαι	{Aspect: [perfective], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [middle]}	to be superior to; to survive
λοιδορῶν	λοιδορέω	{Case: [nominative], Gender: [masculine], Number: [singular], Tense: [present], VerbForm: [participle], Voice: [active]}	to abuse, revile
ἀσπὶς	ἀσπίς	{Case: [nominative], Gender: [feminine], Number: [singular]}	a round shield; asp, Egyptian cobra
Ἀχιλλέως	Ἀχιλλέως	{Case: [genitive], Gender: [masculine], Number: [singular]}	
ἀπεκώλνοε	ἀποκωλνῴω	{Aspect: [imperfective], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}	
ἠπόρει	ἀπορέω	{Aspect: [imperfective], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}	[(Ion.) > ἀφοράω]
ξίφος	ξίφος	{Case: [accusative], Gender: [neuter], Number: [singular]}	a sword
σπάσας	σπάω	{Aspect: [perfective], Case: [nominative], Gender: [masculine], Number: [singular], Tense: [past], VerbForm: [participle], Voice: [active]}	to draw
ἐπετίθετο	ἐπιτίθημι	{Aspect: [imperfective], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [middle]}	to lay, put on; (mid.) to attack
Ἀχιλλεῖ,	Ἀχιλλεῖς	{Case: [dative], Gender: [masculine], Number: [singular]}	
λόγχῃ	λόγχη	{Case: [dative], Gender: [feminine], Number: [singular]}	a spear-head, javelin-head
2.10.5	2.10.5	{Case: [genitive], Gender: [masculine], Number: [singular]}	
φήμην	φήμη	{Case: [accusative], Gender: [feminine], Number: [singular]}	a voice from heaven, a prophetic voice
νεκρὸν	νεκρός	{Case: [accusative], Degree: [positive], Gender: [masculine], Number: [singular]}	a dead body, corpse
ἅρμοιτι	ἅρμος	{Case: [dative], Gender: [masculine], Number: [singular]}	
λιποψυχεῖ.	λιποψυχειόω	{Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}	
2.11.0	2.11.0	{Case: [genitive], Gender: [masculine], Number: [singular]}	
Battle	Battle	{Case: [genitive], Gender: [feminine], Number: [singular]}	
Plataea	Plataea	{Case: [genitive], Gender: [masculine], Number: [singular]}	
2.11.1	2.11.1	{Case: [genitive], Gender: [masculine], Number: [singular]}	
ἔπερσαν	περίζω	{Aspect: [perfective], Mood: [indicative], Number: [plural], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}	
Σάρδεις,	Σάρδεις	{Case: [accusative], Gender: [feminine], Number: [plural]}	Sardes
Ἑλλάδα.	Ἑλλάδαι	{Case: [accusative], Gender: [feminine], Number: [singular]}	
Δαρεῖος	Δαρεῖος	{Case: [nominative], Gender: [masculine], Number: [singular]}	Darius
Μαραθῶνι	Μαραθών	{Case: [dative], Gender: [masculine], Number: [singular]}	Marathon
Ξέρξης	Ξέρξης	{Case: [nominative], Gender: [masculine], Number: [singular]}	Xerxes
ἀφράκτους	ἄφρακτος	{Case: [accusative], Degree: [positive], Gender: [masculine], Number: [plural]}	unfenced, unfortified, unguarded
Λεωνίδαν	Λεωνίδας	{Case: [accusative], Gender: [masculine], Number: [singular]}	
Σαλαμῖνι	Σαλαμίς	{Case: [dative], Gender: [feminine], Number: [singular]}	Salamis
ναυμαχήσαντες	ναυμαχέω	{Aspect: [perfective], Case: [nominative], Gender: [masculine], Number: [plural], Tense: [past], VerbForm: [participle], Voice: [active]}	to fight in a ship
ἡσσήθησαν.	ἡσσάομαι	{Aspect: [perfective], Mood: [indicative], Number: [plural], Person: [third], Tense: [past], VerbForm: [finite], Voice: [passive]}	to be less than another, inferior to
